Real-time,Station1, Station2
2/11/2018 15:00,-0.661,0.186
2/11/2018 16:00,-0.671,0.209
2/11/2018 17:00,-0.671,0.173
2/11/2018 18:00,-0.67,0.162
2/11/2018 19:00,-0.672,0.161
2/11/2018 20:00,-0.672,0.159
2/11/2018 21:00,-0.678,0.153
2/11/2018 22:00,-0.669,0.155
2/11/2018 23:00,-0.673,0.141
2/12/2018 0:00,-0.674,0.142
2/12/2018 1:00,-0.67,0.137
2/12/2018 2:00,-0.676,0.138
2/12/2018 3:00,-0.678,0.134
2/12/2018 4:00,-0.679,0.138
2/12/2018 5:00,-0.678,0.141
2/12/2018 6:00,-0.679,0.143
2/12/2018 7:00,-0.679,0.136
2/12/2018 8:00,-0.68,0.136
2/12/2018 9:00,-0.68,0.138
2/12/2018 10:00,-0.682,0.137
2/12/2018 11:00,  ,0.138
2/12/2018 12:00,-0.682,0.148
2/12/2018 13:00,-0.682,0.146
2/12/2018 14:00,-0.683,0.148
2/12/2018 15:00,-0.681,0.144
2/12/2018 16:00,-0.681,0.144
2/12/2018 17:00,-0.679,0.141
2/12/2018 18:00,-0.68,0.142
2/12/2018 19:00,-0.678,0.142
2/12/2018 20:00,-0.677,0.146
2/12/2018 21:00,-0.678,0.15
2/12/2018 22:00,-0.68,0.155
2/12/2018 23:00,-0.678,0.149
2/13/2018 0:00,-0.68,0.149
2/13/2018 1:00,-0.681,0.139
2/13/2018 2:00,-0.681,0.14
2/13/2018 3:00,-0.682,0.138
2/13/2018 4:00,-0.683,0.141
2/13/2018 5:00,-0.683,0.149
2/13/2018 6:00,-0.683,0.142
2/13/2018 7:00,-0.684,0.141
2/13/2018 8:00,-0.683,0.138
2/13/2018 9:00,-0.685,0.134
2/13/2018 10:00,-0.685,0.135
2/13/2018 11:00,-0.685,0.135
2/13/2018 12:00,-0.684,0.134
2/13/2018 13:00,-0.684,0.135
2/13/2018 14:00,-0.685,0.135
2/13/2018 15:00,-0.684,0.138
2/13/2018 16:00,-0.683,0.136
2/13/2018 17:00,-0.683,0.14
2/13/2018 18:00,-0.683,0.14
2/13/2018 19:00,-0.684,
2/13/2018 20:00,-0.683,0.141
2/13/2018 21:00,-0.684,0.14
2/13/2018 22:00,-0.685,0.138
2/13/2018 23:00,-0.684,0.138
2/14/2018 0:00,-0.686,0.137
2/14/2018 1:00,-0.69,0.138
2/14/2018 2:00,-0.685,0.137
2/14/2018 3:00,-0.689,0.139
2/14/2018 4:00,-0.68,0.134
2/14/2018 5:00,-0.677,0.134
2/14/2018 6:00,-0.677,0.134
2/14/2018 7:00,-0.674,0.143
2/14/2018 8:00,-0.673,0.144
2/14/2018 9:00,-0.674,0.145
2/14/2018 10:00,-0.673,0.149
2/14/2018 11:00,-0.672,0.148
2/14/2018 12:00,-0.672,0.146
2/14/2018 13:00,-0.672,0.15
2/14/2018 14:00,-0.673,0.137
2/14/2018 15:00,-0.673,0.15
2/14/2018 16:00,-0.673,0.146
2/14/2018 17:00,-0.67,0.151
2/14/2018 18:00,-0.673,0.147
2/14/2018 19:00,-0.673,0.148
2/14/2018 20:00,-0.674,0.15
2/14/2018 21:00,-0.672,0.149
2/14/2018 22:00,-0.675,0.149
2/14/2018 23:00,-0.674,0.149
2/15/2018 0:00,-0.673,0.148
2/15/2018 1:00,-0.678,0.147
2/15/2018 2:00,-0.681,0.144
2/15/2018 3:00,-0.681,0.143
2/15/2018 4:00,-0.678,0.145
2/15/2018 5:00,-0.682,0.147
2/15/2018 6:00,-0.679,0.145
2/15/2018 7:00,-0.677,0.145
2/15/2018 8:00,-0.685,0.145
2/15/2018 9:00,-0.692,0.147
2/15/2018 10:00,-0.69,0.149
2/15/2018 11:00,-0.695,0.151
2/15/2018 12:00,-0.694,0.15
2/15/2018 13:00,-0.697,0.151
2/15/2018 14:00,-0.689,0.152
2/15/2018 15:00,-0.692,0.153
2/15/2018 16:00,-0.691,0.154
2/15/2018 17:00,-0.695,0.153
2/15/2018 18:00,-0.694,0.153
2/15/2018 19:00,-0.695,0.156
2/15/2018 20:00,-0.698,0.153
2/15/2018 21:00,-0.698,0.154
2/15/2018 22:00,-0.695,0.149
2/15/2018 23:00,-0.691,0.148
2/16/2018 0:00,-0.694,0.146
2/16/2018 1:00,-0.704,0.148
2/16/2018 2:00,-0.707,0.145
2/16/2018 3:00,-0.714,0.146
2/16/2018 4:00,-0.72,0.144
2/16/2018 5:00,  ,0.141
2/16/2018 6:00,-0.722,0.144
2/16/2018 7:00,-0.729,0.147
2/16/2018 8:00,-0.726,0.143
2/16/2018 9:00,-0.729,0.145
2/16/2018 10:00,-0.723,0.146
2/16/2018 11:00,-0.721,0.147
2/16/2018 12:00,-0.721,0.148
2/16/2018 13:00,-0.721,0.148
2/16/2018 14:00,-0.723,0.149
2/16/2018 15:00,-0.722,0.147
2/16/2018 16:00,-0.722,0.15
2/16/2018 17:00,-0.72,0.15
2/16/2018 18:00,-0.72,0.15
2/16/2018 19:00,-0.719,0.149
2/16/2018 20:00,-0.723,0.148
2/16/2018 21:00,-0.722,0.148
2/16/2018 22:00,-0.727,0.148
2/16/2018 23:00,-0.726,0.147
2/17/2018 0:00,-0.724,0.147
2/17/2018 1:00,-0.733,0.146
2/17/2018 2:00,-0.731,0.145
2/17/2018 3:00,-0.734,0.146
2/17/2018 4:00,-0.725,0.143
2/17/2018 5:00,-0.733,0.144
2/17/2018 6:00,-0.739,0.143
2/17/2018 7:00,-0.739,0.145
2/17/2018 8:00,-0.742,0.144
2/17/2018 9:00,-0.734,0.142
2/17/2018 10:00,-0.737,0.143
2/17/2018 11:00,-0.739,
2/17/2018 12:00,-0.737,0.144
2/17/2018 13:00,-0.735,0.146
2/17/2018 14:00,-0.735,0.146
2/17/2018 15:00,-0.735,0.148
2/17/2018 16:00,-0.736,0.149
2/17/2018 17:00,-0.736,0.148
2/17/2018 18:00,-0.733,0.149
2/17/2018 19:00,-0.734,0.148
2/17/2018 20:00,-0.734,0.148
2/17/2018 21:00,-0.733,0.147
2/17/2018 22:00,  ,0.146
2/17/2018 23:00,  ,0.144
2/18/2018 0:00,  ,0.147
2/18/2018 1:00,-0.739,0.146
2/18/2018 2:00,-0.746,0.146
2/18/2018 3:00,-0.743,0.144
2/18/2018 4:00,-0.744,0.144
2/18/2018 5:00,-0.736,0.143
2/18/2018 6:00,-0.745,0.143
2/18/2018 7:00,-0.741,0.143
2/18/2018 8:00,-0.745,0.143
2/18/2018 9:00,-0.737,0.143
2/18/2018 10:00,-0.743,0.144
2/18/2018 11:00,-0.748,0.144
2/18/2018 12:00,-0.743,0.144
2/18/2018 13:00,-0.746,0.145
2/18/2018 14:00,-0.742,0.144
2/18/2018 15:00,-0.742,0.146
2/18/2018 16:00,-0.74,0.145
2/18/2018 17:00,-0.739,0.145
2/18/2018 18:00,-0.74,0.146
2/18/2018 19:00,-0.741,0.146
2/18/2018 20:00,-0.742,0.147
2/18/2018 21:00,-0.742,0.146
2/18/2018 22:00,-0.744,0.146
2/18/2018 23:00,-0.744,0.144
2/19/2018 0:00,-0.745,0.154
2/19/2018 1:00,-0.747,0.146
2/19/2018 2:00,-0.749,0.151
2/19/2018 3:00,-0.746,0.145
2/19/2018 4:00,-0.746,0.145
2/19/2018 5:00,  ,0.147
2/19/2018 6:00,-0.751,0.143
2/19/2018 7:00,-0.753,0.143
2/19/2018 8:00,-0.752,0.143
2/19/2018 9:00,-0.745,0.145
2/19/2018 10:00,-0.753,0.142
2/19/2018 11:00,-0.746,0.145
2/19/2018 12:00,  ,0.143
2/19/2018 13:00,-0.751,0.145
2/19/2018 14:00,-0.746,0.145
2/19/2018 15:00,-0.747,0.146
2/19/2018 16:00,-0.739,0.147
2/19/2018 17:00,-0.747,0.147
2/19/2018 18:00,-0.749,0.147
2/19/2018 19:00,-0.746,0.145
2/19/2018 20:00,-0.751,0.146
2/19/2018 21:00,-0.744,0.147
2/19/2018 22:00,-0.746,0.144
2/19/2018 23:00,-0.746,0.147
2/20/2018 0:00,-0.742,0.146
2/20/2018 1:00,-0.744,0.148
2/20/2018 2:00,-0.75,0.145
2/20/2018 3:00,-0.744,0.146
2/20/2018 4:00,-0.739,0.167
2/20/2018 5:00,-0.747,0.145
2/20/2018 6:00,-0.752,0.142
2/20/2018 7:00,-0.747,0.144
2/20/2018 8:00,-0.748,0.141
2/20/2018 9:00,-0.746,0.148
2/20/2018 10:00,-0.745,0.24
2/20/2018 11:00,-0.751,0.203
2/20/2018 12:00,-0.747,0.211
2/20/2018 13:00,-0.739,0.214
2/20/2018 14:00,-0.738,0.188
2/20/2018 15:00,-0.737,0.179
2/20/2018 16:00,-0.739,0.179
2/20/2018 17:00,-0.74,0.179
2/20/2018 18:00,-0.741,0.178
2/20/2018 19:00,-0.732,0.178
2/20/2018 20:00,-0.74,0.18
2/20/2018 21:00,-0.736,0.179
2/20/2018 22:00,-0.736,0.179
2/20/2018 23:00,-0.736,0.178
2/21/2018 0:00,-0.736,0.18
2/21/2018 1:00,-0.735,0.18
2/21/2018 2:00,-0.734,0.181
2/21/2018 3:00,-0.74,0.175
2/21/2018 4:00,-0.738,0.175
2/21/2018 5:00,-0.738,0.176
2/21/2018 6:00,-0.736,0.175
2/21/2018 7:00,-0.738,0.173
2/21/2018 8:00,-0.738,0.174
2/21/2018 9:00,-0.738,0.175
2/21/2018 10:00,-0.737,0.175
2/21/2018 11:00,-0.738,0.175
2/21/2018 12:00,-0.734,0.176
2/21/2018 13:00,  ,0.177
2/21/2018 14:00,  ,0.177
2/21/2018 15:00,-0.748,0.176
2/21/2018 16:00,-0.737,0.179
2/21/2018 17:00,-0.968,
2/21/2018 18:00,-0.725,0.178
2/21/2018 19:00,-0.732,0.181
2/21/2018 20:00,-0.732,0.181
2/21/2018 21:00,-0.732,0.182
2/21/2018 22:00,-0.731,0.178
2/21/2018 23:00,-0.732,0.18
2/22/2018 0:00,-0.731,0.181
2/22/2018 1:00,-0.734,0.178
2/22/2018 2:00,-0.731,0.178
2/22/2018 3:00,-0.733,0.177
2/22/2018 4:00,-0.73,0.177
2/22/2018 5:00,-0.737,
2/22/2018 6:00,-0.738,0.173
2/22/2018 7:00,-0.738,0.176
2/22/2018 8:00,-0.74,0.172
2/22/2018 9:00,-0.749,0.175
2/22/2018 10:00,-0.744,0.171
2/22/2018 11:00,-0.745,0.172
2/22/2018 12:00,-0.736,
2/22/2018 13:00,-0.739,0.191
2/22/2018 14:00,-0.738,0.181
2/22/2018 15:00,-0.738,0.176
2/22/2018 16:00,-0.738,0.175
2/22/2018 17:00,-0.738,0.176
2/22/2018 18:00,-0.736,0.172
2/22/2018 19:00,-0.733,0.177
2/22/2018 20:00,-0.735,0.177
2/22/2018 21:00,-0.737,0.175
2/22/2018 22:00,-0.735,0.215
2/22/2018 23:00,-0.737,0.199
2/23/2018 0:00,-0.742,0.168
2/23/2018 1:00,-0.74,0.173
2/23/2018 2:00,-0.742,0.171
2/23/2018 3:00,  ,0.174
2/23/2018 4:00,-0.74,0.225
2/23/2018 5:00,-0.741,0.242
2/23/2018 6:00,-0.746,0.178
2/23/2018 7:00,-0.75,0.197
2/23/2018 8:00,-0.749,0.242
2/23/2018 9:00,-0.757,0.186
2/23/2018 10:00,-0.75,0.219
2/23/2018 11:00,-0.742,0.229
2/23/2018 12:00,-0.739,0.184
2/23/2018 13:00,-0.739,0.19
2/23/2018 14:00,-0.741,0.185
2/23/2018 15:00,-0.735,0.186
2/23/2018 16:00,-0.735,
2/23/2018 17:00,-0.744,0.185
2/23/2018 18:00,-0.741,0.187
2/23/2018 19:00,-0.736,0.185
2/23/2018 20:00,-0.744,0.182
2/23/2018 21:00,-0.747,0.184
2/23/2018 22:00,-0.751,0.184
2/23/2018 23:00,  ,0.181
2/24/2018 0:00,-0.753,0.182
2/24/2018 1:00,-0.747,0.178
2/24/2018 2:00,-0.746,0.172
2/24/2018 3:00,-0.742,0.164
2/24/2018 4:00,-0.746,0.179
2/24/2018 5:00,-0.749,0.164
2/24/2018 6:00,-0.755,0.171
2/24/2018 7:00,-0.76,0.209
2/24/2018 8:00,-0.757,0.171
2/24/2018 9:00,-0.758,0.167
2/24/2018 10:00,-0.758,0.165
2/24/2018 11:00,-0.763,0.166
2/24/2018 12:00,-0.771,0.169
2/24/2018 13:00,-0.758,0.171
2/24/2018 14:00,-0.753,0.17
2/24/2018 15:00,-0.753,0.171
2/24/2018 16:00,-0.737,0.172
2/24/2018 17:00,-0.75,0.172
2/24/2018 18:00,-0.75,0.172
2/24/2018 19:00,-0.753,0.172
2/24/2018 20:00,-0.76,0.171
2/24/2018 21:00,-0.752,0.171
2/24/2018 22:00,-0.749,0.171
2/24/2018 23:00,-0.751,0.171
2/25/2018 0:00,-0.75,0.166
2/25/2018 1:00,-0.752,0.166
2/25/2018 2:00,-0.75,0.185
2/25/2018 3:00,-0.764,0.165
2/25/2018 4:00,-0.758,0.166
2/25/2018 5:00,-0.765,0.167
2/25/2018 6:00,-0.761,0.165
2/25/2018 7:00,-0.764,0.162
2/25/2018 8:00,-0.78,0.16
2/25/2018 9:00,-0.778,0.159
2/25/2018 10:00,-0.769,0.165
2/25/2018 11:00,-0.772,0.164
2/25/2018 12:00,-0.771,0.166
2/25/2018 13:00,-0.776,0.167
2/25/2018 14:00,-0.773,0.168
2/25/2018 15:00,-0.772,0.168
2/25/2018 16:00,-0.769,0.172
2/25/2018 17:00,-0.779,0.169
2/25/2018 18:00,-0.774,0.166
2/25/2018 19:00,-0.776,0.168
2/25/2018 20:00,-0.779,0.167
2/25/2018 21:00,-0.77,0.165
2/25/2018 22:00,-0.769,0.166
2/25/2018 23:00,-0.774,0.167
2/26/2018 0:00,-0.769,0.165
2/26/2018 1:00,-0.778,0.168
2/26/2018 2:00,-0.766,0.163
2/26/2018 3:00,-0.771,0.164
2/26/2018 4:00,-0.778,0.161
2/26/2018 5:00,-0.765,0.16
2/26/2018 6:00,-0.769,0.157
2/26/2018 7:00,-0.763,0.158
2/26/2018 8:00,-0.777,0.158
2/26/2018 9:00,-0.772,0.16
2/26/2018 10:00,-0.785,0.158
2/26/2018 11:00,-0.785,0.159
2/26/2018 12:00,-0.783,0.202
2/26/2018 13:00,-0.773,0.21
2/26/2018 14:00,-0.781,0.166
2/26/2018 15:00,-0.771,0.167
2/26/2018 16:00,-0.771,0.166
2/26/2018 17:00,-0.765,0.196
2/26/2018 18:00,-0.76,0.164
2/26/2018 19:00,-0.766,0.163
2/26/2018 20:00,-0.769,0.214
2/26/2018 21:00,-0.768,0.185
2/26/2018 22:00,  ,0.188
2/26/2018 23:00,  ,
2/27/2018 0:00,-0.769,0.179
2/27/2018 1:00,-0.778,0.16
2/27/2018 2:00,-0.784,0.16
2/27/2018 3:00,-0.784,0.162
2/27/2018 4:00,-0.769,0.234
2/27/2018 5:00,-0.768,0.16
2/27/2018 6:00,-0.781,0.159
2/27/2018 7:00,-0.769,0.16
2/27/2018 8:00,-0.787,0.159
2/27/2018 9:00,-0.757,0.161
2/27/2018 10:00,-0.772,0.165
2/27/2018 11:00,-0.77,0.164
2/27/2018 12:00,-0.77,0.168
2/27/2018 13:00,-0.767,0.168
2/27/2018 14:00,-0.769,0.168
2/27/2018 15:00,-0.761,0.169
2/27/2018 16:00,-0.767,0.167
2/27/2018 17:00,-0.766,0.167
2/27/2018 18:00,-0.762,0.166
2/27/2018 19:00,-0.769,0.166
2/27/2018 20:00,-0.774,0.167
2/27/2018 21:00,-0.769,0.166
2/27/2018 22:00,-0.77,0.165
2/27/2018 23:00,-0.766,0.165
2/28/2018 0:00,-0.781,0.164
2/28/2018 1:00,-0.773,0.166
2/28/2018 2:00,-0.768,0.166
2/28/2018 3:00,-0.771,0.164
2/28/2018 4:00,-0.77,0.165
2/28/2018 5:00,-0.768,0.163
2/28/2018 6:00,-0.768,0.161
2/28/2018 7:00,-0.767,0.165
2/28/2018 8:00,-0.766,0.163
2/28/2018 9:00,-0.77,0.159
2/28/2018 10:00,-0.772,0.162
2/28/2018 11:00,-0.77,0.162
2/28/2018 12:00,-0.766,0.164
2/28/2018 13:00,-0.769,0.165
2/28/2018 14:00,-0.767,0.166
2/28/2018 15:00,-0.765,0.168
2/28/2018 16:00,-0.769,0.167
2/28/2018 17:00,-0.761,0.167
2/28/2018 18:00,-0.764,0.167
2/28/2018 19:00,-0.77,0.167
2/28/2018 20:00,-0.767,0.17
2/28/2018 21:00,-0.765,0.168
2/28/2018 22:00,-0.765,0.167
2/28/2018 23:00,-0.765,0.167
3/1/2018 0:00,  ,
3/1/2018 1:00,  ,0.166
3/1/2018 2:00,  ,0.166
3/1/2018 3:00,-0.767,0.165
3/1/2018 4:00,-0.765,0.164
3/1/2018 5:00,-0.767,0.162
3/1/2018 6:00,-0.77,0.162
3/1/2018 7:00,-0.768,
3/1/2018 8:00,-0.767,0.163
3/1/2018 9:00,-0.768,0.164
3/1/2018 10:00,-0.772,0.2
3/1/2018 11:00,-0.766,0.167
3/1/2018 12:00,-0.77,0.165
3/1/2018 13:00,-0.768,0.164
3/1/2018 14:00,-0.764,0.164
3/1/2018 15:00,-0.764,0.165
3/1/2018 16:00,-0.766,0.165
3/1/2018 17:00,-0.764,0.167
3/1/2018 18:00,-0.765,0.166
3/1/2018 19:00,-0.763,0.165
3/1/2018 20:00,-0.764,0.166
3/1/2018 21:00,-0.763,0.164
3/1/2018 22:00,-0.762,0.164
3/1/2018 23:00,-0.764,
3/2/2018 0:00,-0.769,0.164
3/2/2018 1:00,-0.766,0.163
3/2/2018 2:00,-0.767,0.165
3/2/2018 3:00,-0.768,0.163
3/2/2018 4:00,-0.764,0.164
3/2/2018 5:00,-0.77,0.161
3/2/2018 6:00,-0.771,0.162
3/2/2018 7:00,-0.769,0.162
3/2/2018 8:00,-0.775,0.163
3/2/2018 9:00,-0.772,0.163
3/2/2018 10:00,-0.772,0.162
3/2/2018 11:00,-0.778,0.158
3/2/2018 12:00,-0.774,0.159
3/2/2018 13:00,-0.773,0.16
3/2/2018 14:00,-0.775,0.157
3/2/2018 15:00,-0.768,0.157
3/2/2018 16:00,-0.777,0.16
3/2/2018 17:00,-0.777,0.159
3/2/2018 18:00,-0.769,0.16
3/2/2018 19:00,-0.767,0.158
3/2/2018 20:00,-0.776,0.274
3/2/2018 21:00,-0.765,0.2
3/2/2018 22:00,-0.771,
3/2/2018 23:00,-0.759,
3/3/2018 0:00,-0.754,0.173
3/3/2018 1:00,-0.768,0.202
3/3/2018 2:00,-0.768,0.167
3/3/2018 3:00,-0.768,0.163
3/3/2018 4:00,-0.769,0.16
3/3/2018 5:00,-0.765,0.219
3/3/2018 6:00,-0.768,0.178
3/3/2018 7:00,-0.772,0.169
3/3/2018 8:00,-0.776,0.242
3/3/2018 9:00,-0.77,0.177
3/3/2018 10:00,-0.767,0.163
3/3/2018 11:00,-0.774,0.212
3/3/2018 12:00,-0.77,0.179
3/3/2018 13:00,-0.768,0.226
3/3/2018 14:00,-0.773,0.171
3/3/2018 15:00,  ,0.167
3/3/2018 16:00,-0.772,0.162
3/3/2018 17:00,-0.768,0.162
3/3/2018 18:00,-0.769,0.162
3/3/2018 19:00,-0.768,0.163
3/3/2018 20:00,-0.769,0.163
3/3/2018 21:00,-0.777,0.162
3/3/2018 22:00,-0.771,0.161
3/3/2018 23:00,-0.769,0.162
3/4/2018 0:00,-0.772,0.236
3/4/2018 1:00,-0.774,0.16
3/4/2018 2:00,-0.771,0.162
3/4/2018 3:00,-0.77,0.161
3/4/2018 4:00,-0.778,0.166
3/4/2018 5:00,-0.767,0.156
3/4/2018 6:00,-0.775,0.161
3/4/2018 7:00,-0.766,0.16
3/4/2018 8:00,-0.77,0.162
3/4/2018 9:00,-0.776,0.159
3/4/2018 10:00,-0.765,0.162
3/4/2018 11:00,-0.768,0.164
3/4/2018 12:00,-0.768,0.238
3/4/2018 13:00,-0.765,0.261
3/4/2018 14:00,-0.745,0.229
3/4/2018 15:00,-0.761,0.221
3/4/2018 16:00,-0.712,0.214
3/4/2018 17:00,-0.723,0.216
3/4/2018 18:00,-0.724,0.216
3/4/2018 19:00,-0.722,0.216
3/4/2018 20:00,  ,
3/4/2018 21:00,-0.722,0.215
3/4/2018 22:00,-0.723,0.215
3/4/2018 23:00,  ,
3/5/2018 0:00,-0.723,0.215
3/5/2018 1:00,-0.723,0.215
3/5/2018 2:00,-0.721,0.215
3/5/2018 3:00,-0.725,0.215
3/5/2018 4:00,-0.724,0.215
3/5/2018 5:00,-0.724,0.215
3/5/2018 6:00,-0.726,0.216
3/5/2018 7:00,-0.728,0.216
3/5/2018 8:00,-0.735,0.215
3/5/2018 9:00,-0.732,0.215
3/5/2018 10:00,-0.737,0.215
3/5/2018 11:00,-0.744,0.218
3/5/2018 12:00,-0.983,0.215
3/5/2018 13:00,-0.717,0.216
3/5/2018 14:00,-0.961,0.215
3/5/2018 15:00,-0.728,0.215
3/5/2018 16:00,-0.726,0.216
3/5/2018 17:00,-0.729,0.216
3/5/2018 18:00,-0.729,0.217
3/5/2018 19:00,-0.728,0.217
3/5/2018 20:00,-0.73,0.215
3/5/2018 21:00,-0.732,0.216
3/5/2018 22:00,-0.73,0.215
3/5/2018 23:00,-0.733,0.215
3/6/2018 0:00,-0.101,0.213
3/6/2018 1:00,-0.732,0.215
3/6/2018 2:00,-0.731,0.214
3/6/2018 3:00,-0.105,0.214
3/6/2018 4:00,-0.73,0.213
3/6/2018 5:00,-0.729,0.211
3/6/2018 6:00,-0.729,0.212
3/6/2018 7:00,-0.729,0.212
3/6/2018 8:00,-0.733,0.205
3/6/2018 9:00,-0.732,0.213
3/6/2018 10:00,-0.731,0.207
3/6/2018 11:00,  ,0.209
3/6/2018 12:00,-0.73,
3/6/2018 13:00,-0.73,0.213
3/6/2018 14:00,-0.732,0.211
3/6/2018 15:00,-0.738,0.214
3/6/2018 16:00,-0.743,0.217
3/6/2018 17:00,-0.742,0.212
3/6/2018 18:00,-0.745,0.214
3/6/2018 19:00,-0.744,0.212
3/6/2018 20:00,  ,0.209
3/6/2018 21:00,-0.765,0.2
3/6/2018 22:00,-0.756,0.203
3/6/2018 23:00,  ,0.196
3/7/2018 0:00,-0.767,0.208
3/7/2018 1:00,-0.763,0.209
3/7/2018 2:00,-0.766,0.229
3/7/2018 3:00,-0.77,0.188
3/7/2018 4:00,-0.769,0.183
3/7/2018 5:00,-0.768,0.174
3/7/2018 6:00,-0.769,0.165
3/7/2018 7:00,-0.768,0.175
3/7/2018 8:00,-0.768,0.173
3/7/2018 9:00,-0.769,0.162
3/7/2018 10:00,-0.776,0.166
3/7/2018 11:00,-0.768,0.183
3/7/2018 12:00,-0.768,0.181
3/7/2018 13:00,-0.768,0.166
3/7/2018 14:00,-0.766,0.173
3/7/2018 15:00,-0.765,0.161
3/7/2018 16:00,-0.766,0.174
3/7/2018 17:00,-0.764,0.162
3/7/2018 18:00,-0.764,0.158
3/7/2018 19:00,-0.765,0.155
3/7/2018 20:00,  ,
3/7/2018 21:00,-0.77,0.156
3/7/2018 22:00,-0.769,0.158
3/7/2018 23:00,-0.769,0.159
3/8/2018 0:00,-0.766,0.157
3/8/2018 1:00,-0.767,0.242
3/8/2018 2:00,-0.766,0.162
3/8/2018 3:00,-0.767,0.155
3/8/2018 4:00,-0.764,0.159
3/8/2018 5:00,-0.768,0.153
3/8/2018 6:00,-0.782,0.15
3/8/2018 7:00,-0.782,0.148
3/8/2018 8:00,-0.782,0.151
3/8/2018 9:00,-0.801,0.158
3/8/2018 10:00,-0.809,0.18
3/8/2018 11:00,-0.811,0.151
3/8/2018 12:00,-0.786,0.222
3/8/2018 13:00,-0.8,0.278
3/8/2018 14:00,-0.798,0.152
3/8/2018 15:00,-0.809,0.155
3/8/2018 16:00,-0.794,0.152
3/8/2018 17:00,-0.808,0.151
3/8/2018 18:00,-0.804,0.154
3/8/2018 19:00,-0.806,0.152
3/8/2018 20:00,-0.8,0.15
3/8/2018 21:00,-0.801,0.154
3/8/2018 22:00,-0.795,0.153
3/8/2018 23:00,-0.796,0.155
3/9/2018 0:00,-0.805,0.152
3/9/2018 1:00,-0.808,0.157
3/9/2018 2:00,-0.806,0.158
3/9/2018 3:00,-0.797,0.155
3/9/2018 4:00,-0.798,0.152
3/9/2018 5:00,-0.795,0.153
3/9/2018 6:00,-0.799,0.151
3/9/2018 7:00,-0.803,0.155
3/9/2018 8:00,-0.798,0.153
3/9/2018 9:00,-0.802,0.151
3/9/2018 10:00,-0.799,0.152
3/9/2018 11:00,-0.805,0.154
3/9/2018 12:00,-0.797,0.155
3/9/2018 13:00,-0.796,0.155
3/9/2018 14:00,-0.807,0.157
3/9/2018 15:00,-0.806,0.239
3/9/2018 16:00,-0.79,0.158
3/9/2018 17:00,-0.795,0.155
3/9/2018 18:00,-0.799,0.244
3/9/2018 19:00,-0.795,0.186
3/9/2018 20:00,-0.785,0.256
3/9/2018 21:00,-0.797,0.156
3/9/2018 22:00,-0.804,0.156
3/9/2018 23:00,-0.803,0.159
3/10/2018 0:00,-0.096,0.154
3/10/2018 1:00,-0.801,0.152
3/10/2018 2:00,-0.807,0.152
3/10/2018 3:00,-0.8,0.152
3/10/2018 4:00,-0.808,
3/10/2018 5:00,  ,0.15
3/10/2018 6:00,-0.8,0.148
3/10/2018 7:00,-0.803,0.19
3/10/2018 8:00,-0.815,0.294
3/10/2018 9:00,-0.093,0.264
3/10/2018 10:00,-0.8,0.162
3/10/2018 11:00,-0.812,0.146
3/10/2018 12:00,-0.812,0.148
3/10/2018 13:00,-0.809,0.149
3/10/2018 14:00,-0.806,0.154
3/10/2018 15:00,-0.81,0.154
3/10/2018 16:00,-0.797,0.154
3/10/2018 17:00,-0.805,0.193
3/10/2018 18:00,-0.8,0.165
3/10/2018 19:00,-0.813,0.246
3/10/2018 20:00,-0.8,0.195
3/10/2018 21:00,-0.81,0.206
3/10/2018 22:00,  ,0.221
3/10/2018 23:00,-0.806,0.175
3/11/2018 0:00,-0.818,0.194
3/11/2018 1:00,-0.811,0.173
3/11/2018 2:00,-0.8,0.222
3/11/2018 3:00,-0.807,0.201
3/11/2018 4:00,-0.805,0.22
3/11/2018 5:00,-0.796,0.254
3/11/2018 6:00,-0.815,0.259
3/11/2018 7:00,-0.812,0.235
3/11/2018 8:00,-0.82,0.327
3/11/2018 9:00,-0.799,0.22
3/11/2018 10:00,-0.804,0.276
3/11/2018 11:00,-0.809,0.235
3/11/2018 12:00,-0.808,0.227
3/11/2018 13:00,-0.796,0.207
3/11/2018 14:00,-0.806,0.186
3/11/2018 15:00,-0.803,0.23
3/11/2018 16:00,-0.8,0.18
3/11/2018 17:00,-0.801,0.196
3/11/2018 18:00,-0.794,0.178
3/11/2018 19:00,-0.791,0.23
3/11/2018 20:00,-0.807,0.29
3/11/2018 21:00,-0.798,0.233
3/11/2018 22:00,-0.791,
3/11/2018 23:00,-0.803,0.325
3/12/2018 0:00,-0.807,0.25
3/12/2018 1:00,-0.801,0.208
3/12/2018 2:00,-0.797,0.2
3/12/2018 3:00,-0.813,0.184
3/12/2018 4:00,-0.811,0.221
3/12/2018 5:00,-0.812,0.21
3/12/2018 6:00,-0.811,0.283
3/12/2018 7:00,-0.798,0.236
3/12/2018 8:00,-0.807,0.167
3/12/2018 9:00,-0.802,0.153
3/12/2018 10:00,-0.81,0.152
3/12/2018 11:00,-0.804,0.238
3/12/2018 12:00,-0.808,0.203
3/12/2018 13:00,-0.808,0.152
3/12/2018 14:00,-0.812,0.155
3/12/2018 15:00,-0.807,0.22
3/12/2018 16:00,-0.805,0.157
3/12/2018 17:00,-0.807,0.155
3/12/2018 18:00,-0.807,0.182
3/12/2018 19:00,-0.811,0.155
3/12/2018 20:00,-0.811,0.159
3/12/2018 21:00,-0.808,0.158
3/12/2018 22:00,-0.811,0.153
